"","verb","model","is_trans","test","item_number","obj_exp","VB","VBD","VBN","total","percent_VBD","percent_VBN","vbd_freq"
"972","confided","lstm","Trans","transf-nomod",3,0.514770000000002,0,3,0,3,1,0,"3"
"973","confided","lstm","Trans","transf-nomod",4,1.0446484,0,3,0,3,1,0,"3"
"974","confided","lstm","Trans","transf-nomod",5,-1.02376030000001,0,3,0,3,1,0,"3"
"975","confided","lstm","Trans","transf-nomod",6,-1.4254529,0,3,0,3,1,0,"3"
"976","confided","lstm","Trans","transf-nomod",7,-0.653330799999999,0,3,0,3,1,0,"3"
"977","confided","lstm","Trans","transf-nomod",8,-2.6370148,0,3,0,3,1,0,"3"
"978","confided","lstm","Trans","transf-nomod",9,0.409111199999998,0,3,0,3,1,0,"3"
"979","confided","rnng","Trans","transf-nomod",8,4.93680999999999,0,3,0,3,1,0,"3"
"980","confided","rnng","Trans","transf-nomod",9,3.25509,0,3,0,3,1,0,"3"
"981","confided","rnng","Trans","transf-nomod",4,-0.598000000000006,0,3,0,3,1,0,"3"
"982","confided","rnng","Trans","transf-nomod",5,0.00231999999999744,0,3,0,3,1,0,"3"
"983","confided","rnng","Trans","transf-nomod",2,2.55944,0,3,0,3,1,0,"3"
"984","confided","rnng","Trans","transf-nomod",3,1.30775,0,3,0,3,1,0,"3"
"985","confided","actionLstm","Trans","transf-nomod",9,-1.39583,0,3,0,3,1,0,"3"
"986","confided","rnng","Trans","transf-nomod",6,1.67239,0,3,0,3,1,0,"3"
"987","confided","rnng","Trans","transf-nomod",7,0.814570000000003,0,3,0,3,1,0,"3"
"988","confided","actionLstm","Trans","transf-nomod",8,3.57843,0,3,0,3,1,0,"3"
"989","confided","actionLstm","Trans","transf-nomod",6,0.0736199999999982,0,3,0,3,1,0,"3"
"990","confided","actionLstm","Trans","transf-nomod",7,3.10198,0,3,0,3,1,0,"3"
"991","conspired","lstm","Intrans","transf-longmod",3,-0.769015500000002,0,6,0,6,1,0,"10"
"992","conspired","lstm","Intrans","transf-longmod",7,1.9514335,0,6,0,6,1,0,"10"
"993","conspired","lstm","Intrans","transf-longmod",2,0.5023214,0,6,0,6,1,0,"10"
"994","conspired","lstm","Intrans","transf-mod",5,-3.2261001,0,6,0,6,1,0,"10"
"995","conspired","lstm","Intrans","transf-longmod",4,1.244138,0,6,0,6,1,0,"10"
"996","conspired","lstm","Intrans","transf-longmod",5,0.3895622,0,6,0,6,1,0,"10"
"997","conspired","lstm","Intrans","transf-longmod",6,0.751384600000002,0,6,0,6,1,0,"10"
"998","conspired","lstm","Intrans","transf-mod",9,-4.44641015,0,6,0,6,1,0,"10"
"999","conspired","lstm","Intrans","transf-mod",6,-5.5182234,0,6,0,6,1,0,"10"
"1000","conspired","lstm","Intrans","transf-mod",7,-0.8105227,0,6,0,6,1,0,"10"
"1001","conspired","lstm","Intrans","transf-mod",8,-3.0585227,0,6,0,6,1,0,"10"
"1002","conspired","lstm","Intrans","transf-mod",0,-3.1937392,0,6,0,6,1,0,"10"
"1003","conspired","lstm","Intrans","transf-nomod",0,-1.8815821,0,6,0,6,1,0,"10"
"1004","conspired","lstm","Intrans","transf-longmod",8,0.135635199999999,0,6,0,6,1,0,"10"
"1005","conspired","lstm","Intrans","transf-longmod",9,-1.442302,0,6,0,6,1,0,"10"
"1006","conspired","lstm","Intrans","transf-mod",4,-1.282427,0,6,0,6,1,0,"10"
"1007","conspired","lstm","Intrans","transf-nomod",8,-1.7297556,0,6,0,6,1,0,"10"
"1008","conspired","lstm","Intrans","transf-nomod",9,-0.908456500000003,0,6,0,6,1,0,"10"
"1009","conspired","rnng","Intrans","transf-nomod",8,-4.16032,0,6,0,6,1,0,"10"
"1010","conspired","rnng","Intrans","transf-nomod",9,-5.01135,0,6,0,6,1,0,"10"
"1011","conspired","rnng","Intrans","transf-longmod",3,0.103280999999999,0,6,0,6,1,0,"10"
"1012","conspired","rnng","Intrans","transf-longmod",4,-3.299088,0,6,0,6,1,0,"10"
"1013","conspired","lstm","Intrans","transf-nomod",1,-3.9344293,0,6,0,6,1,0,"10"
"1014","conspired","lstm","Intrans","transf-nomod",2,-3.0109562,0,6,0,6,1,0,"10"
"1015","conspired","lstm","Intrans","transf-nomod",3,-1.25130016,0,6,0,6,1,0,"10"
"1016","conspired","lstm","Intrans","transf-mod",1,-0.337810500000003,0,6,0,6,1,0,"10"
"1017","conspired","lstm","Intrans","transf-mod",2,-0.663771800000003,0,6,0,6,1,0,"10"
"1018","conspired","lstm","Intrans","transf-mod",3,-1.79947677,0,6,0,6,1,0,"10"
"1019","conspired","lstm","Intrans","transf-nomod",7,2.3209144,0,6,0,6,1,0,"10"
"1020","conspired","lstm","Intrans","transf-longmod",1,0.5978557,0,6,0,6,1,0,"10"
"1021","conspired","rnng","Intrans","transf-longmod",0,-3.581711,0,6,0,6,1,0,"10"
"1022","conspired","rnng","Intrans","transf-longmod",1,-0.860040000000001,0,6,0,6,1,0,"10"
"1023","conspired","rnng","Intrans","transf-longmod",2,-0.685139999999997,0,6,0,6,1,0,"10"
"1024","conspired","rnng","Intrans","transf-mod",6,-1.52394,0,6,0,6,1,0,"10"
"1025","conspired","rnng","Intrans","transf-mod",7,-1.87036,0,6,0,6,1,0,"10"
"1026","conspired","rnng","Intrans","transf-longmod",5,-3.3564,0,6,0,6,1,0,"10"
"1027","conspired","rnng","Intrans","transf-longmod",6,-7.136031,0,6,0,6,1,0,"10"
"1028","conspired","rnng","Intrans","transf-longmod",7,-0.834364999999998,0,6,0,6,1,0,"10"
"1029","conspired","lstm","Intrans","transf-nomod",4,-1.8815821,0,6,0,6,1,0,"10"
"1030","conspired","lstm","Intrans","transf-nomod",5,-3.3032328,0,6,0,6,1,0,"10"
"1031","conspired","lstm","Intrans","transf-nomod",6,-3.3032328,0,6,0,6,1,0,"10"
"1032","conspired","lstm","Intrans","transf-longmod",0,-0.447193200000001,0,6,0,6,1,0,"10"
"1033","conspired","rnng","Intrans","transf-mod",2,0.254070000000002,0,6,0,6,1,0,"10"
"1034","conspired","rnng","Intrans","transf-mod",3,-4.24772,0,6,0,6,1,0,"10"
"1035","conspired","rnng","Intrans","transf-mod",4,0.373429999999999,0,6,0,6,1,0,"10"
"1036","conspired","rnng","Intrans","transf-mod",5,-0.44774,0,6,0,6,1,0,"10"
"1037","conspired","actionLstm","Intrans","transf-longmod",4,-1.6017,0,6,0,6,1,0,"10"
"1038","conspired","actionLstm","Intrans","transf-longmod",5,-0.763929999999998,0,6,0,6,1,0,"10"
"1039","conspired","rnng","Intrans","transf-mod",8,-1.20155,0,6,0,6,1,0,"10"
"1040","conspired","rnng","Intrans","transf-mod",9,-0.569699999999997,0,6,0,6,1,0,"10"
"1041","conspired","rnng","Intrans","transf-nomod",0,-3.37667,0,6,0,6,1,0,"10"
"1042","conspired","rnng","Intrans","transf-longmod",8,-5.16885,0,6,0,6,1,0,"10"
"1043","conspired","rnng","Intrans","transf-longmod",9,-0.40117,0,6,0,6,1,0,"10"
"1044","conspired","rnng","Intrans","transf-mod",0,-1.21209,0,6,0,6,1,0,"10"
"1045","conspired","rnng","Intrans","transf-mod",1,0.44389,0,6,0,6,1,0,"10"
"1046","conspired","rnng","Intrans","transf-nomod",5,-4.00151,0,6,0,6,1,0,"10"
"1047","conspired","rnng","Intrans","transf-nomod",6,-4.00151,0,6,0,6,1,0,"10"
"1048","conspired","rnng","Intrans","transf-nomod",7,0.788129999999995,0,6,0,6,1,0,"10"
"1049","conspired","actionLstm","Intrans","transf-longmod",3,0.40954,0,6,0,6,1,0,"10"
"1050","conspired","actionLstm","Intrans","transf-mod",7,-2.56625,0,6,0,6,1,0,"10"
"1051","conspired","actionLstm","Intrans","transf-mod",8,-3.54711,0,6,0,6,1,0,"10"
"1052","conspired","actionLstm","Intrans","transf-longmod",6,0.0494300000000045,0,6,0,6,1,0,"10"
"1053","conspired","actionLstm","Intrans","transf-longmod",7,-1.926666,0,6,0,6,1,0,"10"
"1054","conspired","actionLstm","Intrans","transf-longmod",8,-1.11072,0,6,0,6,1,0,"10"
"1055","conspired","rnng","Intrans","transf-nomod",1,-0.151530000000001,0,6,0,6,1,0,"10"
"1056","conspired","rnng","Intrans","transf-nomod",2,2.4614,0,6,0,6,1,0,"10"
"1057","conspired","rnng","Intrans","transf-nomod",3,-5.22542,0,6,0,6,1,0,"10"
"1058","conspired","rnng","Intrans","transf-nomod",4,-3.37667,0,6,0,6,1,0,"10"
"1059","conspired","actionLstm","Intrans","transf-longmod",0,0.728479999999998,0,6,0,6,1,0,"10"
"1060","conspired","actionLstm","Intrans","transf-longmod",1,-1.25971,0,6,0,6,1,0,"10"
"1061","conspired","actionLstm","Intrans","transf-longmod",2,-0.709129999999998,0,6,0,6,1,0,"10"
"1062","conspired","actionLstm","Intrans","transf-mod",6,-2.44008,0,6,0,6,1,0,"10"
"1063","conspired","actionLstm","Intrans","transf-nomod",1,-2.56222,0,6,0,6,1,0,"10"
"1064","conspired","actionLstm","Intrans","transf-longmod",9,1.31449,0,6,0,6,1,0,"10"
"1065","conspired","actionLstm","Intrans","transf-mod",9,-0.694009999999999,0,6,0,6,1,0,"10"
"1066","conspired","actionLstm","Intrans","transf-nomod",0,-2.98342,0,6,0,6,1,0,"10"
"1067","conspired","actionLstm","Intrans","transf-mod",2,-5.085587,0,6,0,6,1,0,"10"
"1068","conspired","actionLstm","Intrans","transf-mod",3,-1.41016,0,6,0,6,1,0,"10"
"1069","conspired","actionLstm","Intrans","transf-mod",0,-2.67316,0,6,0,6,1,0,"10"
"1070","conspired","actionLstm","Intrans","transf-mod",1,-2.44367,0,6,0,6,1,0,"10"
"1071","conspired","actionLstm","Intrans","transf-nomod",9,-2.20132,0,6,0,6,1,0,"10"
"1072","conspired","actionLstm","Intrans","transf-nomod",5,-2.77131,0,6,0,6,1,0,"10"
"1073","conspired","actionLstm","Intrans","transf-mod",4,-1.78456,0,6,0,6,1,0,"10"
"1074","conspired","actionLstm","Intrans","transf-mod",5,-7.64226,0,6,0,6,1,0,"10"
"1075","conspired","actionLstm","Intrans","transf-nomod",4,-2.98342,0,6,0,6,1,0,"10"
"1076","conspired","actionLstm","Intrans","transf-nomod",2,-0.291910000000001,0,6,0,6,1,0,"10"
"1077","conspired","actionLstm","Intrans","transf-nomod",3,-3.06119,0,6,0,6,1,0,"10"
"1078","conspired","actionLstm","Intrans","transf-nomod",8,-3.42125,0,6,0,6,1,0,"10"
"1079","conspired","actionLstm","Intrans","transf-nomod",6,-2.77131,0,6,0,6,1,0,"10"
"1080","conspired","actionLstm","Intrans","transf-nomod",7,-4.88863,0,6,0,6,1,0,"10"
"1081","constituted","lstm","Trans","transf-longmod",3,0.472983499999998,0,2,0,2,1,0,"2"
"1082","constituted","lstm","Trans","transf-longmod",1,1.18254710000001,0,2,0,2,1,0,"2"
"1083","constituted","lstm","Trans","transf-longmod",2,-1.493948,0,2,0,2,1,0,"2"
"1084","constituted","rnng","Trans","transf-longmod",3,-1.464309,0,2,0,2,1,0,"2"
"1085","constituted","rnng","Trans","transf-longmod",0,2.15751,0,2,0,2,1,0,"2"
"1086","constituted","rnng","Trans","transf-longmod",1,5.42059,0,2,0,2,1,0,"2"
"1087","constituted","rnng","Trans","transf-longmod",2,2.28416,0,2,0,2,1,0,"2"
"1088","constituted","lstm","Trans","transf-longmod",0,1.3136733,0,2,0,2,1,0,"2"
"1089","constituted","actionLstm","Trans","transf-longmod",0,3.60907,0,2,0,2,1,0,"2"
"1090","constituted","actionLstm","Trans","transf-longmod",1,1.29043,0,2,0,2,1,0,"2"
"1091","constituted","actionLstm","Trans","transf-longmod",2,1.14623,0,2,0,2,1,0,"2"
"1092","constituted","actionLstm","Trans","transf-longmod",3,6.23942,0,2,0,2,1,0,"2"
"1093","constituted","actionLstm","Trans","transf-longmod",4,-0.542269999999998,0,2,0,2,1,0,"2"
"1094","constituted","actionLstm","Trans","transf-longmod",5,1.07248,0,2,0,2,1,0,"2"
"1095","constituted","actionLstm","Trans","transf-longmod",6,1.77,0,2,0,2,1,0,"2"
"1096","constituted","actionLstm","Trans","transf-longmod",7,5.49765,0,2,0,2,1,0,"2"
"1097","constituted","actionLstm","Trans","transf-longmod",8,-9.61598,0,2,0,2,1,0,"2"
"1098","constituted","actionLstm","Trans","transf-longmod",9,3.11254,0,2,0,2,1,0,"2"
"1099","constituted","actionLstm","Trans","transf-mod",0,2.38649,0,2,0,2,1,0,"2"
"1100","constituted","actionLstm","Trans","transf-mod",1,1.48286,0,2,0,2,1,0,"2"
"1101","constituted","actionLstm","Trans","transf-mod",2,-0.603160000000003,0,2,0,2,1,0,"2"
"1102","constituted","actionLstm","Trans","transf-mod",3,-0.707340000000002,0,2,0,2,1,0,"2"
"1103","constituted","actionLstm","Trans","transf-mod",4,-1.36169,0,2,0,2,1,0,"2"
"1104","constituted","actionLstm","Trans","transf-mod",5,-0.101079999999996,0,2,0,2,1,0,"2"
"1105","constituted","actionLstm","Trans","transf-mod",6,0.979340000000001,0,2,0,2,1,0,"2"
"1106","constituted","actionLstm","Trans","transf-mod",7,-1.04954,0,2,0,2,1,0,"2"
"1107","constituted","actionLstm","Trans","transf-mod",8,-2.22121,0,2,0,2,1,0,"2"
"1108","constituted","actionLstm","Trans","transf-mod",9,1.6513,0,2,0,2,1,0,"2"
"1109","constituted","actionLstm","Trans","transf-nomod",0,1.75184,0,2,0,2,1,0,"2"
"1110","constituted","actionLstm","Trans","transf-nomod",1,3.31699999999999,0,2,0,2,1,0,"2"
"1111","constituted","actionLstm","Trans","transf-nomod",2,3.31699999999999,0,2,0,2,1,0,"2"
"1112","constituted","actionLstm","Trans","transf-nomod",3,2.24044,0,2,0,2,1,0,"2"
"1113","constituted","actionLstm","Trans","transf-nomod",4,5.44385,0,2,0,2,1,0,"2"
"1114","constituted","actionLstm","Trans","transf-nomod",5,3.62471,0,2,0,2,1,0,"2"
"1115","constituted","actionLstm","Trans","transf-nomod",6,5.78403,0,2,0,2,1,0,"2"
"1116","constituted","actionLstm","Trans","transf-nomod",7,2.26356,0,2,0,2,1,0,"2"
"1117","constituted","actionLstm","Trans","transf-nomod",8,3.8878,0,2,0,2,1,0,"2"
"1118","constituted","actionLstm","Trans","transf-nomod",9,3.31699999999999,0,2,0,2,1,0,"2"
"1119","constituted","lstm","Trans","transf-nomod",8,1.74698395000001,0,2,0,2,1,0,"2"
"1120","constituted","lstm","Trans","transf-nomod",9,-0.989617419999998,0,2,0,2,1,0,"2"
"1121","constituted","rnng","Trans","transf-nomod",8,1.63302,0,2,0,2,1,0,"2"
"1122","constituted","rnng","Trans","transf-nomod",9,4.85404,0,2,0,2,1,0,"2"
"1123","constituted","lstm","Trans","transf-longmod",5,0.0313766000000015,0,2,0,2,1,0,"2"
"1124","constituted","lstm","Trans","transf-longmod",6,0.0709224999999947,0,2,0,2,1,0,"2"
"1125","constituted","lstm","Trans","transf-longmod",7,-0.811005199999997,0,2,0,2,1,0,"2"
"1126","constituted","lstm","Trans","transf-longmod",8,-0.0552131999999972,0,2,0,2,1,0,"2"
"1127","constituted","lstm","Trans","transf-longmod",9,-0.388895399999996,0,2,0,2,1,0,"2"
"1128","constituted","lstm","Trans","transf-mod",0,3.36116496,0,2,0,2,1,0,"2"
"1129","constituted","lstm","Trans","transf-mod",1,1.07568183999999,0,2,0,2,1,0,"2"
"1130","constituted","lstm","Trans","transf-mod",2,-0.164471400000004,0,2,0,2,1,0,"2"
"1131","constituted","lstm","Trans","transf-mod",3,-0.826809030000007,0,2,0,2,1,0,"2"
"1132","constituted","lstm","Trans","transf-mod",4,2.8018602,0,2,0,2,1,0,"2"
"1133","constituted","lstm","Trans","transf-mod",5,-2.3899954,0,2,0,2,1,0,"2"
"1134","constituted","lstm","Trans","transf-mod",6,0.301171999999994,0,2,0,2,1,0,"2"
"1135","constituted","lstm","Trans","transf-longmod",4,0.794893899999998,0,2,0,2,1,0,"2"
"1136","constituted","lstm","Trans","transf-mod",8,-0.44357102,0,2,0,2,1,0,"2"
"1137","constituted","lstm","Trans","transf-mod",9,-0.515015630000008,0,2,0,2,1,0,"2"
"1138","constituted","lstm","Trans","transf-nomod",0,-4.39578155,0,2,0,2,1,0,"2"
"1139","constituted","lstm","Trans","transf-nomod",1,-0.989617419999998,0,2,0,2,1,0,"2"
"1140","constituted","lstm","Trans","transf-nomod",2,-0.989617419999998,0,2,0,2,1,0,"2"
"1141","constituted","lstm","Trans","transf-nomod",3,0.373023199999999,0,2,0,2,1,0,"2"
"1142","constituted","lstm","Trans","transf-nomod",4,1.67186236,0,2,0,2,1,0,"2"
"1143","constituted","lstm","Trans","transf-nomod",5,0.778352629999993,0,2,0,2,1,0,"2"
"1144","constituted","lstm","Trans","transf-nomod",6,5.0185544,0,2,0,2,1,0,"2"
"1145","constituted","lstm","Trans","transf-nomod",7,-3.4900739,0,2,0,2,1,0,"2"
"1146","constituted","rnng","Trans","transf-nomod",6,6.44612,0,2,0,2,1,0,"2"
"1147","constituted","rnng","Trans","transf-nomod",7,3.00633,0,2,0,2,1,0,"2"
"1148","constituted","lstm","Trans","transf-mod",7,1.5576627,0,2,0,2,1,0,"2"
"1149","constituted","rnng","Trans","transf-mod",5,-0.928865000000002,0,2,0,2,1,0,"2"
"1150","constituted","rnng","Trans","transf-mod",6,6.96195,0,2,0,2,1,0,"2"
"1151","constituted","rnng","Trans","transf-longmod",4,1.591517,0,2,0,2,1,0,"2"
"1152","constituted","rnng","Trans","transf-longmod",5,-2.972798,0,2,0,2,1,0,"2"
"1153","constituted","rnng","Trans","transf-longmod",6,3.08991,0,2,0,2,1,0,"2"
"1154","constituted","rnng","Trans","transf-longmod",7,2.55933,0,2,0,2,1,0,"2"
"1155","constituted","rnng","Trans","transf-longmod",8,0.823448999999997,0,2,0,2,1,0,"2"
"1156","constituted","rnng","Trans","transf-longmod",9,3.52764,0,2,0,2,1,0,"2"
"1157","constituted","rnng","Trans","transf-mod",0,-0.0523099999999985,0,2,0,2,1,0,"2"
"1158","constituted","rnng","Trans","transf-mod",1,5.12458,0,2,0,2,1,0,"2"
"1159","constituted","rnng","Trans","transf-mod",2,0.205829999999999,0,2,0,2,1,0,"2"
"1160","constituted","rnng","Trans","transf-mod",3,1.07437700000001,0,2,0,2,1,0,"2"
"1161","constituted","rnng","Trans","transf-mod",4,3.677204,0,2,0,2,1,0,"2"
"1162","constituted","rnng","Trans","transf-mod",9,3.67105,0,2,0,2,1,0,"2"
"1163","constituted","rnng","Trans","transf-nomod",0,7.63503,0,2,0,2,1,0,"2"
"1164","constituted","rnng","Trans","transf-mod",7,0.0563100000000034,0,2,0,2,1,0,"2"
"1165","constituted","rnng","Trans","transf-mod",8,0.00806999999999647,0,2,0,2,1,0,"2"
"1166","constituted","rnng","Trans","transf-nomod",3,1.43261,0,2,0,2,1,0,"2"
"1167","constituted","rnng","Trans","transf-nomod",4,-1.75591,0,2,0,2,1,0,"2"
"1168","constituted","rnng","Trans","transf-nomod",1,4.85404,0,2,0,2,1,0,"2"
"1169","constituted","rnng","Trans","transf-nomod",2,4.85404,0,2,0,2,1,0,"2"
"1170","constituted","rnng","Trans","transf-nomod",5,0.430620000000005,0,2,0,2,1,0,"2"
"1171","conveyed","actionLstm","Trans","transf-longmod",4,0.570829999999994,0,2,0,2,1,0,"2"
"1172","conveyed","actionLstm","Trans","transf-longmod",5,0.813863000000005,0,2,0,2,1,0,"2"
"1173","conveyed","actionLstm","Trans","transf-mod",5,-3.87113,0,2,0,2,1,0,"2"
"1174","conveyed","actionLstm","Trans","transf-longmod",2,-1.42504,0,2,0,2,1,0,"2"
"1175","conveyed","actionLstm","Trans","transf-longmod",3,2.85542,0,2,0,2,1,0,"2"
"1176","conveyed","lstm","Trans","transf-longmod",2,-1.127031,0,2,0,2,1,0,"2"
"1177","conveyed","actionLstm","Trans","transf-longmod",6,-1.07647,0,2,0,2,1,0,"2"
"1178","conveyed","actionLstm","Trans","transf-longmod",7,1.03963,0,2,0,2,1,0,"2"
"1179","conveyed","actionLstm","Trans","transf-longmod",8,-1.25026,0,2,0,2,1,0,"2"
"1180","conveyed","actionLstm","Trans","transf-longmod",9,-0.595909999999996,0,2,0,2,1,0,"2"
"1181","conveyed","actionLstm","Trans","transf-mod",0,0.409190000000002,0,2,0,2,1,0,"2"
"1182","conveyed","actionLstm","Trans","transf-mod",1,-3.24208,0,2,0,2,1,0,"2"
"1183","conveyed","actionLstm","Trans","transf-mod",2,-1.5685,0,2,0,2,1,0,"2"
"1184","conveyed","actionLstm","Trans","transf-mod",3,-3.7633,0,2,0,2,1,0,"2"
"1185","conveyed","actionLstm","Trans","transf-mod",4,-2.33438,0,2,0,2,1,0,"2"
"1186","conveyed","lstm","Trans","transf-mod",2,0.904490500000001,0,2,0,2,1,0,"2"
"1187","conveyed","lstm","Trans","transf-mod",3,-2.653897,0,2,0,2,1,0,"2"
"1188","conveyed","lstm","Trans","transf-mod",4,-1.3233924,0,2,0,2,1,0,"2"
"1189","conveyed","lstm","Trans","transf-mod",5,2.41633460000001,0,2,0,2,1,0,"2"
"1190","conveyed","lstm","Trans","transf-longmod",3,-0.0823826999999966,0,2,0,2,1,0,"2"
"1191","conveyed","lstm","Trans","transf-longmod",4,-1.1074817,0,2,0,2,1,0,"2"
"1192","conveyed","lstm","Trans","transf-longmod",5,0.668768400000001,0,2,0,2,1,0,"2"
"1193","conveyed","lstm","Trans","transf-longmod",6,-0.517371099999998,0,2,0,2,1,0,"2"
"1194","conveyed","lstm","Trans","transf-longmod",7,-1.469434,0,2,0,2,1,0,"2"
"1195","conveyed","lstm","Trans","transf-longmod",8,-0.179507299999997,0,2,0,2,1,0,"2"
"1196","conveyed","lstm","Trans","transf-longmod",9,-0.533170999999996,0,2,0,2,1,0,"2"
"1197","conveyed","lstm","Trans","transf-mod",0,-0.217371400000005,0,2,0,2,1,0,"2"
"1198","conveyed","lstm","Trans","transf-mod",1,-0.912810100000002,0,2,0,2,1,0,"2"
"1199","conveyed","actionLstm","Trans","transf-longmod",0,7.17448,0,2,0,2,1,0,"2"
"1200","conveyed","actionLstm","Trans","transf-longmod",1,2.47351,0,2,0,2,1,0,"2"
"1201","conveyed","lstm","Trans","transf-longmod",0,-0.512060899999994,0,2,0,2,1,0,"2"
"1202","conveyed","lstm","Trans","transf-longmod",1,-0.9035443,0,2,0,2,1,0,"2"
"1203","conveyed","rnng","Trans","transf-longmod",0,1.62374000000001,0,2,0,2,1,0,"2"
"1204","conveyed","rnng","Trans","transf-longmod",1,0.540479999999999,0,2,0,2,1,0,"2"
"1205","conveyed","rnng","Trans","transf-longmod",2,2.97266,0,2,0,2,1,0,"2"
"1206","conveyed","rnng","Trans","transf-longmod",3,-0.10407,0,2,0,2,1,0,"2"
"1207","conveyed","rnng","Trans","transf-longmod",4,1.14125,0,2,0,2,1,0,"2"
"1208","conveyed","rnng","Trans","transf-longmod",5,0.47775,0,2,0,2,1,0,"2"
"1209","conveyed","rnng","Trans","transf-longmod",6,4.71523999999999,0,2,0,2,1,0,"2"
"1210","conveyed","rnng","Trans","transf-longmod",7,0.340403000000002,0,2,0,2,1,0,"2"
"1211","conveyed","rnng","Trans","transf-longmod",8,0.711850000000002,0,2,0,2,1,0,"2"
"1212","conveyed","rnng","Trans","transf-longmod",9,3.20878,0,2,0,2,1,0,"2"
"1213","conveyed","rnng","Trans","transf-mod",0,2.02573,0,2,0,2,1,0,"2"
"1214","conveyed","rnng","Trans","transf-mod",1,-0.238709999999998,0,2,0,2,1,0,"2"
"1215","conveyed","rnng","Trans","transf-mod",2,3.1912,0,2,0,2,1,0,"2"
"1216","conveyed","rnng","Trans","transf-mod",3,3.71356,0,2,0,2,1,0,"2"
"1217","conveyed","rnng","Trans","transf-mod",4,0.86121,0,2,0,2,1,0,"2"
"1218","conveyed","rnng","Trans","transf-mod",5,9.87383,0,2,0,2,1,0,"2"
"1219","conveyed","rnng","Trans","transf-mod",6,3.18709,0,2,0,2,1,0,"2"
"1220","conveyed","rnng","Trans","transf-mod",7,-1.577938,0,2,0,2,1,0,"2"
"1221","conveyed","rnng","Trans","transf-mod",8,3.20927,0,2,0,2,1,0,"2"
"1222","conveyed","rnng","Trans","transf-mod",9,3.63697999999999,0,2,0,2,1,0,"2"
"1223","conveyed","rnng","Trans","transf-nomod",0,5.24235,0,2,0,2,1,0,"2"
"1224","conveyed","rnng","Trans","transf-nomod",1,5.28385000000001,0,2,0,2,1,0,"2"
"1225","conveyed","rnng","Trans","transf-nomod",2,5.24235,0,2,0,2,1,0,"2"
"1226","conveyed","rnng","Trans","transf-nomod",3,7.96071,0,2,0,2,1,0,"2"
"1227","conveyed","rnng","Trans","transf-nomod",4,4.04019,0,2,0,2,1,0,"2"
"1228","conveyed","rnng","Trans","transf-nomod",5,9.44872,0,2,0,2,1,0,"2"
"1229","conveyed","rnng","Trans","transf-nomod",6,7.96071,0,2,0,2,1,0,"2"
"1230","conveyed","rnng","Trans","transf-nomod",7,3.39768,0,2,0,2,1,0,"2"
"1231","conveyed","rnng","Trans","transf-nomod",8,5.39803,0,2,0,2,1,0,"2"
"1232","conveyed","rnng","Trans","transf-nomod",9,9.34227000000001,0,2,0,2,1,0,"2"
"1233","conveyed","actionLstm","Trans","transf-mod",9,-0.379449999999999,0,2,0,2,1,0,"2"
"1234","conveyed","actionLstm","Trans","transf-nomod",0,0.199390000000001,0,2,0,2,1,0,"2"
"1235","conveyed","actionLstm","Trans","transf-nomod",1,-1.59166,0,2,0,2,1,0,"2"
"1236","conveyed","actionLstm","Trans","transf-nomod",2,0.199390000000001,0,2,0,2,1,0,"2"
"1237","conveyed","actionLstm","Trans","transf-nomod",3,-0.151799999999994,0,2,0,2,1,0,"2"
"1238","conveyed","actionLstm","Trans","transf-nomod",4,-1.1765,0,2,0,2,1,0,"2"
"1239","conveyed","actionLstm","Trans","transf-nomod",5,1.41727,0,2,0,2,1,0,"2"
"1240","conveyed","actionLstm","Trans","transf-nomod",6,-0.151799999999994,0,2,0,2,1,0,"2"
"1241","conveyed","actionLstm","Trans","transf-nomod",7,0.422719999999998,0,2,0,2,1,0,"2"
"1242","conveyed","actionLstm","Trans","transf-nomod",8,-0.263289999999998,0,2,0,2,1,0,"2"
"1243","conveyed","actionLstm","Trans","transf-mod",6,-0.182179999999995,0,2,0,2,1,0,"2"
"1244","conveyed","actionLstm","Trans","transf-mod",7,-0.763199999999998,0,2,0,2,1,0,"2"
"1245","conveyed","actionLstm","Trans","transf-mod",8,-0.469450000000002,0,2,0,2,1,0,"2"
"1246","conveyed","lstm","Trans","transf-mod",6,3.1028558,0,2,0,2,1,0,"2"
"1247","conveyed","lstm","Trans","transf-mod",7,-3.5220412,0,2,0,2,1,0,"2"
"1248","conveyed","lstm","Trans","transf-mod",8,0.6114392,0,2,0,2,1,0,"2"
"1249","conveyed","lstm","Trans","transf-mod",9,0.460184300000002,0,2,0,2,1,0,"2"
"1250","conveyed","lstm","Trans","transf-nomod",0,1.5303388,0,2,0,2,1,0,"2"
"1251","conveyed","lstm","Trans","transf-nomod",1,0.518586900000003,0,2,0,2,1,0,"2"
"1252","conveyed","lstm","Trans","transf-nomod",2,1.5303388,0,2,0,2,1,0,"2"
"1253","conveyed","lstm","Trans","transf-nomod",3,-0.5510935,0,2,0,2,1,0,"2"
"1254","conveyed","lstm","Trans","transf-nomod",4,0.348315369999995,0,2,0,2,1,0,"2"
"1255","conveyed","lstm","Trans","transf-nomod",5,8.4142133,0,2,0,2,1,0,"2"
"1256","conveyed","actionLstm","Trans","transf-nomod",9,-0.845159999999993,0,2,0,2,1,0,"2"
"1257","conveyed","lstm","Trans","transf-nomod",8,0.796361400000002,0,2,0,2,1,0,"2"
"1258","conveyed","lstm","Trans","transf-nomod",9,2.2072564,0,2,0,2,1,0,"2"
